Phone Model,Operating System,Features,Brand,Warranty Period,Network Connections,Storage Capacity,Color Family,Memory RAM,Camera,Phone Screen Size
1165.json,6,-1,21,-1,0,6,8,6,14,2
1165.json,6,-1,21,-1,0,6,9,6,1,2
1165.json,6,-1,21,-1,0,6,9,6,2,2
1165.json,6,-1,21,-1,0,6,9,6,3,2
1165.json,6,-1,21,-1,0,6,9,6,4,2
1165.json,6,-1,21,-1,0,6,9,6,5,2
1165.json,6,-1,21,-1,0,6,9,6,6,2
1165.json,6,-1,21,-1,0,6,9,6,10,2
1165.json,6,-1,21,-1,0,6,9,6,12,2
1165.json,6,-1,21,-1,0,6,9,6,14,2
1165.json,6,-1,21,-1,0,6,10,6,1,2
1165.json,6,-1,21,-1,0,6,10,6,2,2
1165.json,6,-1,21,-1,0,6,10,6,3,2
1165.json,6,-1,21,-1,0,6,10,6,4,2
1165.json,6,-1,21,-1,0,6,10,6,5,2
1165.json,6,-1,21,-1,0,6,10,6,6,2
1165.json,6,-1,21,-1,0,6,10,6,10,2
1165.json,6,-1,21,-1,0,6,10,6,12,2
1165.json,6,-1,21,-1,0,6,10,6,14,2
1165.json,6,-1,21,-1,0,6,12,6,1,2
1165.json,6,-1,21,-1,0,6,12,6,2,2
1165.json,6,-1,21,-1,0,6,12,6,3,2
1165.json,6,-1,21,-1,0,6,12,6,4,2
1165.json,6,-1,21,-1,0,6,12,6,5,2
1165.json,6,-1,21,-1,0,6,12,6,6,2
1165.json,6,-1,21,-1,0,6,12,6,10,2
1165.json,6,-1,21,-1,0,6,12,6,12,2
1165.json,6,-1,21,-1,0,6,12,6,14,2
1165.json,6,-1,21,-1,0,6,15,6,1,2
1165.json,6,-1,21,-1,0,6,15,6,2,2
1165.json,6,-1,21,-1,0,6,15,6,3,2
1165.json,6,-1,21,-1,0,6,15,6,4,2
1165.json,6,-1,21,-1,0,6,15,6,5,2
1165.json,6,-1,21,-1,0,6,15,6,6,2
1165.json,6,-1,21,-1,0,6,15,6,10,2
1165.json,6,-1,21,-1,0,6,15,6,12,2
1165.json,6,-1,21,-1,0,6,15,6,14,2
1165.json,6,-1,21,-1,0,6,17,6,1,2
1165.json,6,-1,21,-1,0,6,17,6,2,2
1165.json,6,-1,21,-1,0,6,17,6,3,2
1165.json,6,-1,21,-1,0,6,17,6,4,2
1165.json,6,-1,21,-1,0,6,17,6,5,2
1165.json,6,-1,21,-1,0,6,17,6,6,2
1165.json,6,-1,21,-1,0,6,17,6,10,2
1165.json,6,-1,21,-1,0,6,17,6,12,2
1165.json,6,-1,21,-1,0,6,17,6,14,2
1165.json,6,-1,21,-1,0,6,18,6,1,2
1165.json,6,-1,21,-1,0,6,18,6,2,2
1165.json,6,-1,21,-1,0,6,18,6,3,2
1165.json,6,-1,21,-1,0,6,18,6,4,2
1165.json,6,-1,21,-1,0,6,18,6,5,2
1165.json,6,-1,21,-1,0,6,18,6,6,2
1165.json,6,-1,21,-1,0,6,18,6,10,2
1165.json,6,-1,21,-1,0,6,18,6,12,2
1165.json,6,-1,21,-1,0,6,18,6,14,2
1165.json,6,-1,21,-1,0,6,19,6,1,2
1165.json,6,-1,21,-1,0,6,19,6,2,2
1165.json,6,-1,21,-1,0,6,19,6,3,2
1165.json,6,-1,21,-1,0,6,19,6,4,2
1165.json,6,-1,21,-1,0,6,19,6,5,2
1165.json,6,-1,21,-1,0,6,19,6,6,2
1165.json,6,-1,21,-1,0,6,19,6,10,2
1165.json,6,-1,21,-1,0,6,19,6,12,2
1165.json,6,-1,21,-1,0,6,19,6,14,2
1165.json,6,-1,21,-1,0,6,22,6,1,2
1165.json,6,-1,21,-1,0,6,22,6,2,2
1165.json,6,-1,21,-1,0,6,22,6,3,2
1165.json,6,-1,21,-1,0,6,22,6,4,2
1165.json,6,-1,21,-1,0,6,22,6,5,2
1165.json,6,-1,21,-1,0,6,22,6,6,2
1165.json,6,-1,21,-1,0,6,22,6,10,2
1165.json,6,-1,21,-1,0,6,22,6,12,2
1165.json,6,-1,21,-1,0,6,22,6,14,2
1165.json,6,-1,21,-1,0,7,0,6,1,2
1165.json,6,-1,21,-1,0,7,0,6,2,2
1165.json,6,-1,21,-1,0,7,0,6,3,2
1165.json,6,-1,21,-1,0,7,0,6,4,2
1165.json,6,-1,21,-1,0,7,0,6,5,2
1165.json,6,-1,21,-1,0,7,0,6,6,2
1165.json,6,-1,21,-1,0,7,0,6,10,2
1165.json,6,-1,21,-1,0,7,0,6,12,2
1165.json,6,-1,21,-1,0,7,0,6,14,2
1165.json,6,-1,21,-1,0,7,3,6,1,2
1165.json,6,-1,21,-1,0,7,3,6,2,2
1165.json,6,-1,21,-1,0,7,3,6,3,2
1165.json,6,-1,21,-1,0,7,3,6,4,2
1165.json,6,-1,21,-1,0,7,3,6,5,2
1165.json,6,-1,21,-1,0,7,3,6,6,2
1165.json,6,-1,21,-1,0,7,3,6,10,2
1165.json,6,-1,21,-1,0,7,3,6,12,2
1165.json,6,-1,21,-1,0,7,3,6,14,2
1165.json,6,-1,21,-1,0,7,4,6,1,2
1165.json,6,-1,21,-1,0,7,4,6,2,2
1165.json,6,-1,21,-1,0,7,4,6,3,2
1165.json,6,-1,21,-1,0,7,4,6,4,2
1165.json,6,-1,21,-1,0,7,4,6,5,2
1165.json,6,-1,21,-1,0,7,4,6,6,2
1165.json,6,-1,21,-1,0,7,4,6,10,2
1165.json,6,-1,21,-1,0,7,4,6,12,2
1165.json,6,-1,21,-1,0,7,4,6,14,2
1165.json,6,-1,21,-1,0,7,5,6,1,2
1165.json,6,-1,21,-1,0,7,5,6,2,2
1165.json,6,-1,21,-1,0,7,5,6,3,2
1165.json,6,-1,21,-1,0,7,5,6,4,2
1165.json,6,-1,21,-1,0,7,5,6,5,2
1165.json,6,-1,21,-1,0,7,5,6,6,2
1165.json,6,-1,21,-1,0,7,5,6,10,2
1165.json,6,-1,21,-1,0,7,5,6,12,2
1165.json,6,-1,21,-1,0,7,5,6,14,2
1165.json,6,-1,21,-1,0,7,8,6,1,2
1165.json,6,-1,21,-1,0,7,8,6,2,2
1165.json,6,-1,21,-1,0,7,8,6,3,2
1165.json,6,-1,21,-1,0,7,8,6,4,2
1165.json,6,-1,21,-1,0,7,8,6,5,2
1165.json,6,-1,21,-1,0,7,8,6,6,2
1165.json,6,-1,21,-1,0,7,8,6,10,2
1165.json,6,-1,21,-1,0,7,8,6,12,2
1165.json,6,-1,21,-1,0,7,8,6,14,2
1165.json,6,-1,21,-1,0,7,9,6,1,2
1165.json,6,-1,21,-1,0,7,9,6,2,2
1165.json,6,-1,21,-1,0,7,9,6,3,2
1165.json,6,-1,21,-1,0,7,9,6,4,2
1165.json,6,-1,21,-1,0,7,9,6,5,2
1165.json,6,-1,21,-1,0,7,9,6,6,2
1165.json,6,-1,21,-1,0,7,9,6,10,2
1165.json,6,-1,21,-1,0,7,9,6,12,2
1165.json,6,-1,21,-1,0,7,9,6,14,2
1165.json,6,-1,21,-1,0,7,10,6,1,2
1165.json,6,-1,21,-1,0,7,10,6,2,2
1165.json,6,-1,21,-1,0,7,10,6,3,2
1165.json,6,-1,21,-1,0,7,10,6,4,2
1165.json,6,-1,21,-1,0,7,10,6,5,2
1165.json,6,-1,21,-1,0,7,10,6,6,2
1165.json,6,-1,21,-1,0,7,10,6,10,2
1165.json,6,-1,21,-1,0,7,10,6,12,2
1165.json,6,-1,21,-1,0,7,10,6,14,2
1165.json,6,-1,21,-1,0,7,12,6,1,2
1165.json,6,-1,21,-1,0,7,12,6,2,2
1165.json,6,-1,21,-1,0,7,12,6,3,2
1165.json,6,-1,21,-1,0,7,12,6,4,2
1165.json,6,-1,21,-1,0,7,12,6,5,2
1165.json,6,-1,21,-1,0,7,12,6,6,2
1165.json,6,-1,21,-1,0,7,12,6,10,2
1165.json,6,-1,21,-1,0,7,12,6,12,2
1165.json,6,-1,21,-1,0,7,12,6,14,2
1165.json,6,-1,21,-1,0,7,15,6,1,2
1165.json,6,-1,21,-1,0,7,15,6,2,2
1165.json,6,-1,21,-1,0,7,15,6,3,2
1165.json,6,-1,21,-1,0,7,15,6,4,2
1165.json,6,-1,21,-1,0,7,15,6,5,2
1165.json,6,-1,21,-1,0,7,15,6,6,2
1165.json,6,-1,21,-1,0,7,15,6,10,2
1165.json,6,-1,21,-1,0,7,15,6,12,2
1165.json,6,-1,21,-1,0,7,15,6,14,2
1165.json,6,-1,21,-1,0,7,17,6,1,2
1165.json,6,-1,21,-1,0,7,17,6,2,2
1165.json,6,-1,21,-1,0,7,17,6,3,2
1165.json,6,-1,21,-1,0,7,17,6,4,2
1165.json,6,-1,21,-1,0,7,17,6,5,2
1165.json,6,-1,21,-1,0,7,17,6,6,2
1165.json,6,-1,21,-1,0,7,17,6,10,2
1165.json,6,-1,21,-1,0,7,17,6,12,2
1165.json,6,-1,21,-1,0,7,17,6,14,2
1165.json,6,-1,21,-1,0,7,18,6,1,2
1165.json,6,-1,21,-1,0,7,18,6,2,2
1165.json,6,-1,21,-1,0,7,18,6,3,2
1165.json,6,-1,21,-1,0,7,18,6,4,2
1165.json,6,-1,21,-1,0,7,18,6,5,2
1165.json,6,-1,21,-1,0,7,18,6,6,2
1165.json,6,-1,21,-1,0,7,18,6,10,2
1165.json,6,-1,21,-1,0,7,18,6,12,2
1165.json,6,-1,21,-1,0,7,18,6,14,2
1165.json,6,-1,21,-1,0,7,19,6,1,2
1165.json,6,-1,21,-1,0,7,19,6,2,2
1165.json,6,-1,21,-1,0,7,19,6,3,2
1165.json,6,-1,21,-1,0,7,19,6,4,2
1165.json,6,-1,21,-1,0,7,19,6,5,2
1165.json,6,-1,21,-1,0,7,19,6,6,2
1165.json,6,-1,21,-1,0,7,19,6,10,2
1165.json,6,-1,21,-1,0,7,19,6,12,2
1165.json,6,-1,21,-1,0,7,19,6,14,2
1165.json,6,-1,21,-1,0,7,22,6,1,2
1165.json,6,-1,21,-1,0,7,22,6,2,2
1165.json,6,-1,21,-1,0,7,22,6,3,2
1165.json,6,-1,21,-1,0,7,22,6,4,2
1165.json,6,-1,21,-1,0,7,22,6,5,2
1165.json,6,-1,21,-1,0,7,22,6,6,2
1165.json,6,-1,21,-1,0,7,22,6,10,2
1165.json,6,-1,21,-1,0,7,22,6,12,2
1165.json,6,-1,21,-1,0,7,22,6,14,2
1165.json,6,-1,21,-1,0,8,0,6,1,2
1165.json,6,-1,21,-1,0,8,0,6,2,2
1165.json,6,-1,21,-1,0,8,0,6,3,2
1165.json,6,-1,21,-1,0,8,0,6,4,2
1165.json,6,-1,21,-1,0,8,0,6,5,2
1165.json,6,-1,21,-1,0,8,0,6,6,2
1165.json,6,-1,21,-1,0,8,0,6,10,2
1165.json,6,-1,21,-1,0,8,0,6,12,2
1165.json,6,-1,21,-1,0,8,0,6,14,2
1165.json,6,-1,21,-1,0,8,3,6,1,2
1165.json,6,-1,21,-1,0,8,3,6,2,2
1165.json,6,-1,21,-1,0,8,3,6,3,2
1165.json,6,-1,21,-1,0,8,3,6,4,2
1165.json,6,-1,21,-1,0,8,3,6,5,2
1165.json,6,-1,21,-1,0,8,3,6,6,2
1165.json,6,-1,21,-1,0,8,3,6,10,2
1165.json,6,-1,21,-1,0,8,3,6,12,2
1165.json,6,-1,21,-1,0,8,3,6,14,2
1165.json,6,-1,21,-1,0,8,4,6,1,2
1165.json,6,-1,21,-1,0,8,4,6,2,2
1165.json,6,-1,21,-1,0,8,4,6,3,2
1165.json,6,-1,21,-1,0,8,4,6,4,2
1165.json,6,-1,21,-1,0,8,4,6,5,2
1165.json,6,-1,21,-1,0,8,4,6,6,2
1165.json,6,-1,21,-1,0,8,4,6,10,2
1165.json,6,-1,21,-1,0,8,4,6,12,2
1165.json,6,-1,21,-1,0,8,4,6,14,2
1165.json,6,-1,21,-1,0,8,5,6,1,2
1165.json,6,-1,21,-1,0,8,5,6,2,2
1165.json,6,-1,21,-1,0,8,5,6,3,2
1165.json,6,-1,21,-1,0,8,5,6,4,2
1165.json,6,-1,21,-1,0,8,5,6,5,2
1165.json,6,-1,21,-1,0,8,5,6,6,2
1165.json,6,-1,21,-1,0,8,5,6,10,2
1165.json,6,-1,21,-1,0,8,5,6,12,2
1165.json,6,-1,21,-1,0,8,5,6,14,2
1165.json,6,-1,21,-1,0,8,8,6,1,2
1165.json,6,-1,21,-1,0,8,8,6,2,2
1165.json,6,-1,21,-1,0,8,8,6,3,2
1165.json,6,-1,21,-1,0,8,8,6,4,2
1165.json,6,-1,21,-1,0,8,8,6,5,2
1165.json,6,-1,21,-1,0,8,8,6,6,2
1165.json,6,-1,21,-1,0,8,8,6,10,2
1165.json,6,-1,21,-1,0,8,8,6,12,2
1165.json,6,-1,21,-1,0,8,8,6,14,2
1165.json,6,-1,21,-1,0,8,9,6,1,2
1165.json,6,-1,21,-1,0,8,9,6,2,2
1165.json,6,-1,21,-1,0,8,9,6,3,2
1165.json,6,-1,21,-1,0,8,9,6,4,2
1165.json,6,-1,21,-1,0,8,9,6,5,2
1165.json,6,-1,21,-1,0,8,9,6,6,2
1165.json,6,-1,21,-1,0,8,9,6,10,2
1165.json,6,-1,21,-1,0,8,9,6,12,2
1165.json,6,-1,21,-1,0,8,9,6,14,2
1165.json,6,-1,21,-1,0,8,10,6,1,2
1165.json,6,-1,21,-1,0,8,10,6,2,2
1165.json,6,-1,21,-1,0,8,10,6,3,2
1165.json,6,-1,21,-1,0,8,10,6,4,2
1165.json,6,-1,21,-1,0,8,10,6,5,2
1165.json,6,-1,21,-1,0,8,10,6,6,2
1165.json,6,-1,21,-1,0,8,10,6,10,2
1165.json,6,-1,21,-1,0,8,10,6,12,2
1165.json,6,-1,21,-1,0,8,10,6,14,2
1165.json,6,-1,21,-1,0,8,12,6,1,2
1165.json,6,-1,21,-1,0,8,12,6,2,2
1165.json,6,-1,21,-1,0,8,12,6,3,2
1165.json,6,-1,21,-1,0,8,12,6,4,2
1165.json,6,-1,21,-1,0,8,12,6,5,2
1165.json,6,-1,21,-1,0,8,12,6,6,2
1165.json,6,-1,21,-1,0,8,12,6,10,2
1165.json,6,-1,21,-1,0,8,12,6,12,2
1165.json,6,-1,21,-1,0,8,12,6,14,2
1165.json,6,-1,21,-1,0,8,15,6,1,2
1165.json,6,-1,21,-1,0,8,15,6,2,2
1165.json,6,-1,21,-1,0,8,15,6,3,2
1165.json,6,-1,21,-1,0,8,15,6,4,2
1165.json,6,-1,21,-1,0,8,15,6,5,2
1165.json,6,-1,21,-1,0,8,15,6,6,2
1165.json,6,-1,21,-1,0,8,15,6,10,2
1165.json,6,-1,21,-1,0,8,15,6,12,2
1165.json,6,-1,21,-1,0,8,15,6,14,2
1165.json,6,-1,21,-1,0,8,17,6,1,2
1165.json,6,-1,21,-1,0,8,17,6,2,2
1165.json,6,-1,21,-1,0,8,17,6,3,2
1165.json,6,-1,21,-1,0,8,17,6,4,2
1165.json,6,-1,21,-1,0,8,17,6,5,2
1165.json,6,-1,21,-1,0,8,17,6,6,2
1165.json,6,-1,21,-1,0,8,17,6,10,2
1165.json,6,-1,21,-1,0,8,17,6,12,2
1165.json,6,-1,21,-1,0,8,17,6,14,2
1165.json,6,-1,21,-1,0,8,18,6,1,2
1165.json,6,-1,21,-1,0,8,18,6,2,2
1165.json,6,-1,21,-1,0,8,18,6,3,2
1165.json,6,-1,21,-1,0,8,18,6,4,2
1165.json,6,-1,21,-1,0,8,18,6,5,2
1165.json,6,-1,21,-1,0,8,18,6,6,2
1165.json,6,-1,21,-1,0,8,18,6,10,2
1165.json,6,-1,21,-1,0,8,18,6,12,2
1165.json,6,-1,21,-1,0,8,18,6,14,2
1165.json,6,-1,21,-1,0,8,19,6,1,2
1165.json,6,-1,21,-1,0,8,19,6,2,2
1165.json,6,-1,21,-1,0,8,19,6,3,2
1165.json,6,-1,21,-1,0,8,19,6,4,2
1165.json,6,-1,21,-1,0,8,19,6,5,2
1165.json,6,-1,21,-1,0,8,19,6,6,2
1165.json,6,-1,21,-1,0,8,19,6,10,2
1165.json,6,-1,21,-1,0,8,19,6,12,2
1165.json,6,-1,21,-1,0,8,19,6,14,2
1165.json,6,-1,21,-1,0,8,22,6,1,2
1165.json,6,-1,21,-1,0,8,22,6,2,2
1165.json,6,-1,21,-1,0,8,22,6,3,2
1165.json,6,-1,21,-1,0,8,22,6,4,2
1165.json,6,-1,21,-1,0,8,22,6,5,2
1165.json,6,-1,21,-1,0,8,22,6,6,2
1165.json,6,-1,21,-1,0,8,22,6,10,2
1165.json,6,-1,21,-1,0,8,22,6,12,2
1165.json,6,-1,21,-1,0,8,22,6,14,2
1165.json,6,-1,21,-1,0,9,0,6,1,2
1165.json,6,-1,21,-1,0,9,0,6,2,2
1165.json,6,-1,21,-1,0,9,0,6,3,2
1165.json,6,-1,21,-1,0,9,0,6,4,2
1165.json,6,-1,21,-1,0,9,0,6,5,2
1165.json,6,-1,21,-1,0,9,0,6,6,2
1165.json,6,-1,21,-1,0,9,0,6,10,2
1165.json,6,-1,21,-1,0,9,0,6,12,2
1165.json,6,-1,21,-1,0,9,0,6,14,2
1165.json,6,-1,21,-1,0,9,3,6,1,2
1165.json,6,-1,21,-1,0,9,3,6,2,2
1165.json,6,-1,21,-1,0,9,3,6,3,2
1165.json,6,-1,21,-1,0,9,3,6,4,2
1165.json,6,-1,21,-1,0,9,3,6,5,2
1165.json,6,-1,21,-1,0,9,3,6,6,2
1165.json,6,-1,21,-1,0,9,3,6,10,2
1165.json,6,-1,21,-1,0,9,3,6,12,2
1165.json,6,-1,21,-1,0,9,3,6,14,2
1165.json,6,-1,21,-1,0,9,4,6,1,2
1165.json,6,-1,21,-1,0,9,4,6,2,2
1165.json,6,-1,21,-1,0,9,4,6,3,2
1165.json,6,-1,21,-1,0,9,4,6,4,2
1165.json,6,-1,21,-1,0,9,4,6,5,2
1165.json,6,-1,21,-1,0,9,4,6,6,2
1165.json,6,-1,21,-1,0,9,4,6,10,2
1165.json,6,-1,21,-1,0,9,4,6,12,2
1165.json,6,-1,21,-1,0,9,4,6,14,2
1165.json,6,-1,21,-1,0,9,5,6,1,2
1165.json,6,-1,21,-1,0,9,5,6,2,2
1165.json,6,-1,21,-1,0,9,5,6,3,2
1165.json,6,-1,21,-1,0,9,5,6,4,2
1165.json,6,-1,21,-1,0,9,5,6,5,2
1165.json,6,-1,21,-1,0,9,5,6,6,2
1165.json,6,-1,21,-1,0,9,5,6,10,2
1165.json,6,-1,21,-1,0,9,5,6,12,2
1165.json,6,-1,21,-1,0,9,5,6,14,2
1165.json,6,-1,21,-1,0,9,8,6,1,2
1165.json,6,-1,21,-1,0,9,8,6,2,2
1165.json,6,-1,21,-1,0,9,8,6,3,2
1165.json,6,-1,21,-1,0,9,8,6,4,2
1165.json,6,-1,21,-1,0,9,8,6,5,2
1165.json,6,-1,21,-1,0,9,8,6,6,2
1165.json,6,-1,21,-1,0,9,8,6,10,2
1165.json,6,-1,21,-1,0,9,8,6,12,2
1165.json,6,-1,21,-1,0,9,8,6,14,2
1165.json,6,-1,21,-1,0,9,9,6,1,2
1165.json,6,-1,21,-1,0,9,9,6,2,2
1165.json,6,-1,21,-1,0,9,9,6,3,2
1165.json,6,-1,21,-1,0,9,9,6,4,2
1165.json,6,-1,21,-1,0,9,9,6,5,2
1165.json,6,-1,21,-1,0,9,9,6,6,2
1165.json,6,-1,21,-1,0,9,9,6,10,2
1165.json,6,-1,21,-1,0,9,9,6,12,2
1165.json,6,-1,21,-1,0,9,9,6,14,2
1165.json,6,-1,21,-1,0,9,10,6,1,2
1165.json,6,-1,21,-1,0,9,10,6,2,2
1165.json,6,-1,21,-1,0,9,10,6,3,2
1165.json,6,-1,21,-1,0,9,10,6,4,2
1165.json,6,-1,21,-1,0,9,10,6,5,2
1165.json,6,-1,21,-1,0,9,10,6,6,2
1165.json,6,-1,21,-1,0,9,10,6,10,2
1165.json,6,-1,21,-1,0,9,10,6,12,2
1165.json,6,-1,21,-1,0,9,10,6,14,2
1165.json,6,-1,21,-1,0,9,12,6,1,2
1165.json,6,-1,21,-1,0,9,12,6,2,2
1165.json,6,-1,21,-1,0,9,12,6,3,2
1165.json,6,-1,21,-1,0,9,12,6,4,2
1165.json,6,-1,21,-1,0,9,12,6,5,2
1165.json,6,-1,21,-1,0,9,12,6,6,2
1165.json,6,-1,21,-1,0,9,12,6,10,2
1165.json,6,-1,21,-1,0,9,12,6,12,2
1165.json,6,-1,21,-1,0,9,12,6,14,2
1165.json,6,-1,21,-1,0,9,15,6,1,2
1165.json,6,-1,21,-1,0,9,15,6,2,2
1165.json,6,-1,21,-1,0,9,15,6,3,2
1165.json,6,-1,21,-1,0,9,15,6,4,2
1165.json,6,-1,21,-1,0,9,15,6,5,2
1165.json,6,-1,21,-1,0,9,15,6,6,2
1165.json,6,-1,21,-1,0,9,15,6,10,2
1165.json,6,-1,21,-1,0,9,15,6,12,2
1165.json,6,-1,21,-1,0,9,15,6,14,2
1165.json,6,-1,21,-1,0,9,17,6,1,2
1165.json,6,-1,21,-1,0,9,17,6,2,2
1165.json,6,-1,21,-1,0,9,17,6,3,2
1165.json,6,-1,21,-1,0,9,17,6,4,2
1165.json,6,-1,21,-1,0,9,17,6,5,2
1165.json,6,-1,21,-1,0,9,17,6,6,2
1165.json,6,-1,21,-1,0,9,17,6,10,2
1165.json,6,-1,21,-1,0,9,17,6,12,2
1165.json,6,-1,21,-1,0,9,17,6,14,2
1165.json,6,-1,21,-1,0,9,18,6,1,2
1165.json,6,-1,21,-1,0,9,18,6,2,2
1165.json,6,-1,21,-1,0,9,18,6,3,2
1165.json,6,-1,21,-1,0,9,18,6,4,2
1165.json,6,-1,21,-1,0,9,18,6,5,2
1165.json,6,-1,21,-1,0,9,18,6,6,2
1165.json,6,-1,21,-1,0,9,18,6,10,2
1165.json,6,-1,21,-1,0,9,18,6,12,2
1165.json,6,-1,21,-1,0,9,18,6,14,2
1165.json,6,-1,21,-1,0,9,19,6,1,2
1165.json,6,-1,21,-1,0,9,19,6,2,2
1165.json,6,-1,21,-1,0,9,19,6,3,2
1165.json,6,-1,21,-1,0,9,19,6,4,2
1165.json,6,-1,21,-1,0,9,19,6,5,2
1165.json,6,-1,21,-1,0,9,19,6,6,2
1165.json,6,-1,21,-1,0,9,19,6,10,2
1165.json,6,-1,21,-1,0,9,19,6,12,2
1165.json,6,-1,21,-1,0,9,19,6,14,2
1165.json,6,-1,21,-1,0,9,22,6,1,2
1165.json,6,-1,21,-1,0,9,22,6,2,2
1165.json,6,-1,21,-1,0,9,22,6,3,2
1165.json,6,-1,21,-1,0,9,22,6,4,2
1165.json,6,-1,21,-1,0,9,22,6,5,2
1165.json,6,-1,21,-1,0,9,22,6,6,2
1165.json,6,-1,21,-1,0,9,22,6,10,2
1165.json,6,-1,21,-1,0,9,22,6,12,2
1165.json,6,-1,21,-1,0,9,22,6,14,2
1165.json,6,-1,21,-1,0,15,0,6,1,2
1165.json,6,-1,21,-1,0,15,0,6,2,2
1165.json,6,-1,21,-1,0,15,0,6,3,2
1165.json,6,-1,21,-1,0,15,0,6,4,2
1165.json,6,-1,21,-1,0,15,0,6,5,2
1165.json,6,-1,21,-1,0,15,0,6,6,2
1165.json,6,-1,21,-1,0,15,0,6,10,2
1165.json,6,-1,21,-1,0,15,0,6,12,2
1165.json,6,-1,21,-1,0,15,0,6,14,2
1165.json,6,-1,21,-1,0,15,3,6,1,2
1165.json,6,-1,21,-1,0,15,3,6,2,2
1165.json,6,-1,21,-1,0,15,3,6,3,2
1165.json,6,-1,21,-1,0,15,3,6,4,2
1165.json,6,-1,21,-1,0,15,3,6,5,2
1165.json,6,-1,21,-1,0,15,3,6,6,2
1165.json,6,-1,21,-1,0,15,3,6,10,2
1165.json,6,-1,21,-1,0,15,3,6,12,2
1165.json,6,-1,21,-1,0,15,3,6,14,2
1165.json,6,-1,21,-1,0,15,4,6,1,2
1165.json,6,-1,21,-1,0,15,4,6,2,2
1165.json,6,-1,21,-1,0,15,4,6,3,2
1165.json,6,-1,21,-1,0,15,4,6,4,2
1165.json,6,-1,21,-1,0,15,4,6,5,2
1165.json,6,-1,21,-1,0,15,4,6,6,2
1165.json,6,-1,21,-1,0,15,4,6,10,2
1165.json,6,-1,21,-1,0,15,4,6,12,2
1165.json,6,-1,21,-1,0,15,4,6,14,2
1165.json,6,-1,21,-1,0,15,5,6,1,2
1165.json,6,-1,21,-1,0,15,5,6,2,2
1165.json,6,-1,21,-1,0,15,5,6,3,2
1165.json,6,-1,21,-1,0,15,5,6,4,2
1165.json,6,-1,21,-1,0,15,5,6,5,2
1165.json,6,-1,21,-1,0,15,5,6,6,2
1165.json,6,-1,21,-1,0,15,5,6,10,2
1165.json,6,-1,21,-1,0,15,5,6,12,2
1165.json,6,-1,21,-1,0,15,5,6,14,2
1165.json,6,-1,21,-1,0,15,8,6,1,2
1165.json,6,-1,21,-1,0,15,8,6,2,2
1165.json,6,-1,21,-1,0,15,8,6,3,2
1165.json,6,-1,21,-1,0,15,8,6,4,2
1165.json,6,-1,21,-1,0,15,8,6,5,2
1165.json,6,-1,21,-1,0,15,8,6,6,2
1165.json,6,-1,21,-1,0,15,8,6,10,2
1165.json,6,-1,21,-1,0,15,8,6,12,2
1165.json,6,-1,21,-1,0,15,8,6,14,2
1165.json,6,-1,21,-1,0,15,9,6,1,2
1165.json,6,-1,21,-1,0,15,9,6,2,2
1165.json,6,-1,21,-1,0,15,9,6,3,2
1165.json,6,-1,21,-1,0,15,9,6,4,2
1165.json,6,-1,21,-1,0,15,9,6,5,2
1165.json,6,-1,21,-1,0,15,9,6,6,2
1165.json,6,-1,21,-1,0,15,9,6,10,2
1165.json,6,-1,21,-1,0,15,9,6,12,2
1165.json,6,-1,21,-1,0,15,9,6,14,2
1165.json,6,-1,21,-1,0,15,10,6,1,2
1165.json,6,-1,21,-1,0,15,10,6,2,2
1165.json,6,-1,21,-1,0,15,10,6,3,2
1165.json,6,-1,21,-1,0,15,10,6,4,2
1165.json,6,-1,21,-1,0,15,10,6,5,2
1165.json,6,-1,21,-1,0,15,10,6,6,2
1165.json,6,-1,21,-1,0,15,10,6,10,2
1165.json,6,-1,21,-1,0,15,10,6,12,2
1165.json,6,-1,21,-1,0,15,10,6,14,2
1165.json,6,-1,21,-1,0,15,12,6,1,2
1165.json,6,-1,21,-1,0,15,12,6,2,2
1165.json,6,-1,21,-1,0,15,12,6,3,2
1165.json,6,-1,21,-1,0,15,12,6,4,2
1165.json,6,-1,21,-1,0,15,12,6,5,2
1165.json,6,-1,21,-1,0,15,12,6,6,2
1165.json,6,-1,21,-1,0,15,12,6,10,2
1165.json,6,-1,21,-1,0,15,12,6,12,2
1165.json,6,-1,21,-1,0,15,12,6,14,2
1165.json,6,-1,21,-1,0,15,15,6,1,2
1165.json,6,-1,21,-1,0,15,15,6,2,2
1165.json,6,-1,21,-1,0,15,15,6,3,2
1165.json,6,-1,21,-1,0,15,15,6,4,2
1165.json,6,-1,21,-1,0,15,15,6,5,2
1165.json,6,-1,21,-1,0,15,15,6,6,2
1165.json,6,-1,21,-1,0,15,15,6,10,2
1165.json,6,-1,21,-1,0,15,15,6,12,2
1165.json,6,-1,21,-1,0,15,15,6,14,2
1165.json,6,-1,21,-1,0,15,17,6,1,2
1165.json,6,-1,21,-1,0,15,17,6,2,2
1165.json,6,-1,21,-1,0,15,17,6,3,2
1165.json,6,-1,21,-1,0,15,17,6,4,2
1165.json,6,-1,21,-1,0,15,17,6,5,2
1165.json,6,-1,21,-1,0,15,17,6,6,2
1165.json,6,-1,21,-1,0,15,17,6,10,2
1165.json,6,-1,21,-1,0,15,17,6,12,2
1165.json,6,-1,21,-1,0,15,17,6,14,2
1165.json,6,-1,21,-1,0,15,18,6,1,2
1165.json,6,-1,21,-1,0,15,18,6,2,2
